date,asin,ads_date_ref,tsales_date_ref,impressions,clicks,ad_spend,units_sold,ad_sales,shippedunits,shippedrevenueamount,Item Name,Collection,Category,Size,Inch,Ad Type,orderedunits,orderedrevenueamount
2024-09-19,B09MR4G722,,2024-09-19,0,0,0,0,0,4,699,"NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SP,6,"1,040"
2024-10-01,B09MR2MLZH,,2024-10-01,0,0,0,0,0,4,"1,278","NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,SP,4,"1,240"
2024-09-19,B09KTF8ZDQ,,2024-09-19,0,0,0,0,0,4,436,"NapQueen Elsa 6"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,6 Inch,SP,9,981
2024-09-15,B09MR2MLZH,,2024-09-15,0,0,0,0,0,4,"1,304","NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,SP,3,960
2024-09-13,B09MR36MLJ,,2024-09-13,0,0,0,0,0,4,778,"NapQueen 10"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,10 Inch,SP,2,389
2024-09-10,B09MR4Z3H9,,2024-09-10,0,0,0,0,0,4,916,"NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,9,"2,061"
2024-09-13,B0B31R1ZBV,,2024-09-13,0,0,0,0,0,4,636,"NapQueen 6"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,6 Inch,SP,3,467
2024-09-30,B0BGDWGRQB,,2024-09-30,0,0,0,0,0,331,"31,932","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,169,"16,247"
2024-09-21,B0BGDWGRQB,,2024-09-21,0,0,0,0,0,137,"13,287","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,235,"22,793"
2024-09-25,B0BGDWGRQB,,2024-09-25,0,0,0,0,0,277,"26,800","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,312,"30,122"
2024-09-29,B0BGDWGRQB,,2024-09-29,0,0,0,0,0,54,"5,228","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,157,"15,171"
2024-09-13,B0BGDWGRQB,,2024-09-13,0,0,0,0,0,74,"7,171","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,107,"10,377"
2024-10-05,B0BGDWGRQB,,2024-10-05,0,0,0,0,0,69,"6,720","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,81,"7,861"
2024-09-22,B0BGDWGRQB,,2024-09-22,0,0,0,0,0,86,"8,329","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,229,"22,213"
2024-09-27,B0BGDWGRQB,,2024-09-27,0,0,0,0,0,277,"26,781","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,254,"24,548"
2024-10-06,B0BGDWGRQB,,2024-10-06,0,0,0,0,0,34,"3,332","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,46,"4,452"
2024-10-07,B0BGDWGRQB,,2024-10-07,0,0,0,0,0,137,"13,360","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,35,"3,344"
2024-09-23,B0BGDWGRQB,,2024-09-23,0,0,0,0,0,406,"39,327","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,252,"24,350"
2024-09-11,B0BGDWGRQB,,2024-09-11,0,0,0,0,0,27,"2,624","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,36,"3,480"
2024-09-14,B0BGDWGRQB,,2024-09-14,0,0,0,0,0,60,"5,815","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,187,"18,134"
2024-10-03,B0BGDWGRQB,,2024-10-03,0,0,0,0,0,149,"14,355","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,143,"13,713"
2024-09-18,B0BGDWGRQB,,2024-09-18,0,0,0,0,0,227,"21,946","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,199,"19,282"
2024-09-17,B0BGDWGRQB,,2024-09-17,0,0,0,0,0,208,"19,960","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,219,"21,114"
2024-10-01,B0BGDWGRQB,,2024-10-01,0,0,0,0,0,223,"21,563","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,157,"15,113"
2024-10-02,B0BGDWGRQB,,2024-10-02,0,0,0,0,0,179,"17,274","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,108,"10,501"
2024-09-20,B0BGDWGRQB,,2024-09-20,0,0,0,0,0,281,"27,130","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,282,"27,284"
2024-09-24,B0BGDWGRQB,,2024-09-24,0,0,0,0,0,272,"26,340","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,241,"23,274"
2024-09-19,B0BGDWGRQB,,2024-09-19,0,0,0,0,0,230,"22,289","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,259,"25,029"
2024-10-04,B0BGDWGRQB,,2024-10-04,0,0,0,0,0,159,"15,284","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,93,"9,319"
2024-09-15,B0BGDWGRQB,,2024-09-15,0,0,0,0,0,49,"4,753","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,250,"24,248"
2024-09-26,B0BGDWGRQB,,2024-09-26,0,0,0,0,0,339,"32,780","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,308,"29,717"
2024-09-28,B0BGDWGRQB,,2024-09-28,0,0,0,0,0,104,"10,059","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,205,"19,865"
2024-09-12,B0BGDWGRQB,,2024-09-12,0,0,0,0,0,60,"5,808","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,70,"6,785"
2024-09-16,B0BGDWGRQB,,2024-09-16,0,0,0,0,0,305,"29,573","NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,SP,298,"28,730"
2024-09-13,B09KTJRHC7,,2024-09-13,0,0,0,0,0,5,691,"NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,2,274
2024-10-02,B09MR2FY5D,,2024-10-02,0,0,0,0,0,5,"1,382","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,SP,7,"1,819"
2024-09-13,B09MR4Z3H9,,2024-09-13,0,0,0,0,0,5,"1,145","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,7,"1,603"
2024-09-13,B09KDTS4DC,,2024-09-13,0,0,0,0,0,5,739,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,8 Inch,SP,4,591
2024-09-20,B0BGDXV7FD,,2024-09-20,0,0,0,0,0,5,840,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SP,2,336
2024-09-25,B09MR4Z3H9,,2024-09-25,0,0,0,0,0,5,"1,145","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,10,"2,290"
2024-09-20,B0BRCYJ4SR,,2024-09-20,0,0,0,0,0,5,540,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,SP,4,432
2024-09-23,B0B31R1ZBV,,2024-09-23,0,0,0,0,0,5,795,"NapQueen 6"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,6 Inch,SP,1,159
2024-09-12,B0BRCXXBG2,,2024-09-12,0,0,0,0,0,5,690,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,SP,3,414
2024-09-12,B0BGDXV7FD,,2024-09-12,0,0,0,0,0,5,840,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SP,3,504
2024-09-18,B09MR4Z3H9,,2024-09-18,0,0,0,0,0,5,"1,272","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,6,"1,374"
2024-09-16,B09MR2MLZH,,2024-09-16,0,0,0,0,0,5,"1,595","NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,SP,4,"1,262"
2024-09-26,B0B31Y1FDZ,,2024-09-26,0,0,0,0,0,5,480,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,SP,8,768
2024-10-03,B09MR4Z3H9,,2024-10-03,0,0,0,0,0,5,"1,176","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,4,952
2024-09-09,B09MR36MLJ,,2024-09-09,0,0,0,0,0,5,973,"NapQueen 10"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,10 Inch,SP,3,584
2024-09-24,B0BRCXP7VN,,2024-09-24,0,0,0,0,0,5,771,"NapQueen Anula Green Tea 8'', Full",Anula,Mattress,Full,8 Inch,SP,4,617
2024-10-02,B09KTJRHC7,,2024-10-02,0,0,0,0,0,5,695,"NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,6,834
2024-09-15,B09MR4G722,,2024-09-15,0,0,0,0,0,5,885,"NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SP,3,531
2024-09-16,B09MR4G722,,2024-09-16,0,0,0,0,0,5,881,"NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SP,9,"1,547"
2024-09-26,B0BRCYJ4SR,,2024-09-26,0,0,0,0,0,5,540,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,SP,9,972
2024-09-26,B0B31R1ZBV,,2024-09-26,0,0,0,0,0,5,774,"NapQueen 6"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,6 Inch,SP,1,159
2024-10-05,B09MR3XT5G,,2024-10-05,0,0,0,0,0,5,870,"NapQueen 8"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,8 Inch,SP,7,"1,246"
2024-09-20,B0BRDCBGFD,,2024-09-20,0,0,0,0,0,5,690,"NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SP,5,690
2024-09-20,B09KTF8ZDQ,,2024-09-20,0,0,0,0,0,5,545,"NapQueen Elsa 6"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,6 Inch,SP,3,327
2024-09-16,B0BRCYJ4SR,,2024-09-16,0,0,0,0,0,5,540,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,SP,6,648
2024-09-11,B09MR2MLZH,,2024-09-11,0,0,0,0,0,5,"1,600","NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,SP,1,320
2024-09-13,B0BRDCBGFD,,2024-09-13,0,0,0,0,0,5,690,"NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SP,6,828
2024-10-01,B09MR36MLJ,,2024-10-01,0,0,0,0,0,5,890,"NapQueen 10"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,10 Inch,SP,7,"1,246"
2024-09-20,B09KTJRHC7,,2024-09-20,0,0,0,0,0,5,695,"NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,1,139
2024-09-23,B0BRDBKLVJ,,2024-09-23,0,0,0,0,0,5,740,"NapQueen 10"" Maxima Hybrid Mattress, Twin-XL, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin XL,10 Inch,SP,3,444
2024-09-09,B0BGDXV7FD,,2024-09-09,0,0,0,0,0,6,"1,008","NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SP,1,168
2024-09-21,B09MR3RSW8,,2024-09-21,0,0,0,0,0,6,831,"NapQueen 8"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,8 Inch,SP,14,"1,946"
2024-09-09,B0BRCXXBG2,,2024-09-09,0,0,0,0,0,6,828,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,SP,1,138
2024-10-04,B0B31V3PKG,,2024-10-04,0,0,0,0,0,6,"1,380","NapQueen 14"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,14 Inch,SP,1,230
2024-09-09,B09MR5WS3Y,,2024-09-09,0,0,0,0,0,6,"1,554","NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,SP,1,259
2024-09-15,B09KTJRHC7,,2024-09-15,0,0,0,0,0,6,826,"NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,6,834
2024-09-13,B09MR4G722,,2024-09-13,0,0,0,0,0,6,"1,060","NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SP,10,"1,769"
2024-09-19,B09MR4Z3H9,,2024-09-19,0,0,0,0,0,6,"1,374","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,4,916
2024-10-02,B0BRCYJ4SR,,2024-10-02,0,0,0,0,0,6,648,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,SP,1,108
2024-09-17,B0BRCXP7VN,,2024-09-17,0,0,0,0,0,6,926,"NapQueen Anula Green Tea 8'', Full",Anula,Mattress,Full,8 Inch,SP,6,926
2024-09-22,B09MR3RSW8,,2024-09-22,0,0,0,0,0,6,834,"NapQueen 8"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,8 Inch,SP,15,"2,085"
2024-09-29,B09MR36MLJ,,2024-09-29,0,0,0,0,0,6,"1,068","NapQueen 10"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,10 Inch,SP,7,"1,246"
2024-09-14,B0BGDZLDX2,,2024-09-14,0,0,0,0,0,6,708,"NapQueen 8"" Maxima Hybrid Mattress, Twin-XL, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin XL,8 Inch,SP,19,"2,242"
2024-09-09,B09KDXJJ6W,,2024-09-09,0,0,0,0,0,6,"1,014","NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,10 Inch,SP,6,"1,014"
2024-09-24,B09MR4Z3H9,,2024-09-24,0,0,0,0,0,6,"1,374","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,4,916
2024-09-30,B09MR2MLZH,,2024-09-30,0,0,0,0,0,6,"2,084","NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,SP,7,"2,285"
2024-10-07,B0B31Y1FDZ,,2024-10-07,0,0,0,0,0,6,576,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,SP,3,288
2024-09-21,B0BRDCBGFD,,2024-09-21,0,0,0,0,0,6,828,"NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SP,27,"3,726"
2024-09-20,B09MR4Z3H9,,2024-09-20,0,0,0,0,0,6,"1,374","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,9,"2,061"
2024-10-02,B0BGDXV7FD,,2024-10-02,0,0,0,0,0,6,"1,008","NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SP,3,504
2024-09-16,B0B31T1XMH,,2024-09-16,0,0,0,0,0,6,"1,794","NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,SP,5,"1,495"
2024-09-18,B09KTJRHC7,,2024-09-18,0,0,0,0,0,6,834,"NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,5,695
2024-09-17,B09KTJRHC7,,2024-09-17,0,0,0,0,0,6,822,"NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,3,417
2024-09-09,B09KDTS4DC,,2024-09-09,0,0,0,0,0,6,886,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,8 Inch,SP,3,443
2024-09-27,B09MR4G722,,2024-09-27,0,0,0,0,0,6,"1,246","NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SP,1,260
2024-10-07,B0BGDXV7FD,,2024-10-07,0,0,0,0,0,6,"1,008","NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SP,2,336
2024-09-09,B0B31Y1FDZ,,2024-09-09,0,0,0,0,0,7,964,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,SP,1,139
2024-09-26,B09MR3RSW8,,2024-09-26,0,0,0,0,0,7,970,"NapQueen 8"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,8 Inch,SP,11,"1,522"
2024-09-12,B0BRCXP7VN,,2024-09-12,0,0,0,0,0,7,"1,080","NapQueen Anula Green Tea 8'', Full",Anula,Mattress,Full,8 Inch,SP,5,771
2024-09-28,B09MR3RSW8,,2024-09-28,0,0,0,0,0,7,972,"NapQueen 8"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,8 Inch,SP,6,828
2024-09-26,B09MR2MLZH,,2024-09-26,0,0,0,0,0,7,"2,240","NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,SP,5,"1,600"
2024-09-18,B0BRCYJ4SR,,2024-09-18,0,0,0,0,0,7,756,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,SP,4,432
2024-10-03,B0BRDCBGFD,,2024-10-03,0,0,0,0,0,7,969,"NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SP,17,"2,337"
2024-10-03,B09MR4Z3H8,,2024-10-03,0,0,0,0,0,7,"1,552","NapQueen 10"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,10 Inch,SP,2,412
2024-09-23,B09KTF8ZDQ,,2024-09-23,0,0,0,0,0,7,763,"NapQueen Elsa 6"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,6 Inch,SP,10,"1,090"
2024-09-17,B09MR4G722,,2024-09-17,0,0,0,0,0,7,"1,215","NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SP,6,"1,040"
2024-10-07,B09MR4Z3H9,,2024-10-07,0,0,0,0,0,7,"1,666","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,2,476
2024-09-09,B0BRDCBGFD,,2024-09-09,0,0,0,0,0,7,966,"NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SP,2,276
2024-09-30,B0B31SM3ZR,,2024-09-30,0,0,0,0,0,7,"2,462","NapQueen 14"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,14 Inch,SP,1,348
2024-09-27,B09KTJRHC7,,2024-09-27,0,0,0,0,0,7,973,"NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,10,"1,390"
2024-09-14,B09MR4G722,,2024-09-14,0,0,0,0,0,7,"1,238","NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SP,5,886
2024-09-24,B09MR3RSW8,,2024-09-24,0,0,0,0,0,7,973,"NapQueen 8"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,8 Inch,SP,15,"2,082"
2024-09-18,B09MR4G722,,2024-09-18,0,0,0,0,0,8,"1,382","NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,SP,2,347
2024-09-15,B0BRDCBGFD,,2024-09-15,0,0,0,0,0,8,"1,104","NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SP,14,"1,932"
2024-09-22,B09KTF8ZDQ,,2024-09-22,0,0,0,0,0,8,872,"NapQueen Elsa 6"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,6 Inch,SP,5,545
2024-09-29,B09MR3XT5G,,2024-09-29,0,0,0,0,0,8,"1,264","NapQueen 8"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,8 Inch,SP,48,"7,584"
2024-09-21,B09MR4Z3H9,,2024-09-21,0,0,0,0,0,8,"1,832","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,7,"1,603"
2024-09-26,B09MR4Z3H9,,2024-09-26,0,0,0,0,0,8,"1,832","NapQueen 12"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,12 Inch,SP,5,"1,140"
2024-09-26,B09KTJRHC7,,2024-09-26,0,0,0,0,0,8,"1,112","NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,12,"1,668"
2024-09-16,B0B31R1ZBV,,2024-09-16,0,0,0,0,0,8,"1,255","NapQueen 6"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,6 Inch,SP,1,156
2024-09-16,B09KTJRHC7,,2024-09-16,0,0,0,0,0,8,"1,112","NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,2,278
2024-09-24,B0BRCYJ4SR,,2024-09-24,0,0,0,0,0,8,864,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,SP,8,864
2024-09-27,B0B31Y1FDZ,,2024-09-27,0,0,0,0,0,8,768,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,SP,3,288
2024-09-17,B09MR3RSW8,,2024-09-17,0,0,0,0,0,8,"1,112","NapQueen 8"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,8 Inch,SP,10,"1,390"
2024-09-19,B0BRDCBGFD,,2024-09-19,0,0,0,0,0,8,"1,098","NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SP,7,966
2024-10-06,B0BRDCBGFD,,2024-10-06,0,0,0,0,0,8,"1,095","NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SP,11,"1,518"
2024-09-16,B0BGDXV7FD,,2024-09-16,0,0,0,0,0,9,"1,512","NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,SP,7,"1,176"
2024-09-23,B0BRCXP7VN,,2024-09-23,0,0,0,0,0,9,"1,388","NapQueen Anula Green Tea 8'', Full",Anula,Mattress,Full,8 Inch,SP,3,463
2024-09-29,B09KTJRHC7,,2024-09-29,0,0,0,0,0,9,"1,251","NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,SP,7,973
2024-09-26,B0BRDCBGFD,,2024-09-26,0,0,0,0,0,9,"1,242","NapQueen 10"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,10 Inch,SP,10,"1,380"
