"sellerId","asin","startDate","endDate","searchQuery","searchQueryScore","searchQueryVolume","totalQueryImpressionCount","asinImpressionCount","asinImpressionShare","totalClickCount","totalClickRate","asinClickCount","asinClickShare","totalMedianClickPriceAmount","totalMedianClickPriceCurrencyCode","asinMedianClickPriceAmount","asinMedianClickPriceCurrencyCode","totalSameDayShippingClickCount","totalOneDayShippingClickCount","totalTwoDayShippingClickCount","totalCartAddCount","totalCartAddRate","asinCartAddCount","asinCartAddShare","totalMedianCartAddPriceAmount","totalMedianCartAddPriceCurrencyCode","asinMedianCartAddPriceAmount","asinMedianCartAddPriceCurrencyCode","totalSameDayShippingCartAddCount","totalOneDayShippingCartAddCount","totalTwoDayShippingCartAddCount","totalPurchaseCount","totalPurchaseRate","asinPurchaseCount","asinPurchaseShare","totalMedianPurchasePriceAmount","totalMedianPurchasePriceCurrencyCode","asinMedianPurchasePriceAmount","asinMedianPurchasePriceCurrencyCode","totalSameDayShippingPurchaseCount","totalOneDayShippingPurchaseCount","totalTwoDayShippingPurchaseCount","partner_id"
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,ground flavored chocolate raspberry coffee,31,1,26,1,3.85,4,400.0,1,25.0,10.99,USD,8.99,USD,0,2,1,4,400.0,1,25.0,10.99,USD,8.99,USD,0,2,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,coffee chocolate,55,604,14724,20,0.14,180,29.8,0,0.0,13.33,USD,,,26,77,40,68,11.26,0,0.0,9.99,USD,,,8,26,17,10,1.66,0,0.0,11.68,USD,,,4,3,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,rsspberry dark blend coffee,46,3,63,3,4.76,3,100.0,1,33.33,38.99,USD,8.99,USD,0,0,2,1,33.33,0,0.0,38.99,USD,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,coffee cherries,86,27,848,8,0.94,3,11.11,0,0.0,10.0,USD,,,1,0,2,2,7.41,0,0.0,10.0,USD,,,1,0,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,godiva coffee,96,231,6107,7,0.11,41,17.75,0,0.0,14.62,USD,,,2,18,12,14,6.06,0,0.0,12.99,USD,,,1,8,5,4,1.73,0,0.0,12.99,USD,,,1,2,1,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,don francisco raspberry chocolate coffee,47,3,71,2,2.82,1,33.33,1,100.0,8.99,USD,8.99,USD,0,0,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,community coffee strawberries and chocolate,93,8,164,7,4.27,4,50.0,0,0.0,15.7,USD,,,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,mocha raspberry coffee,76,9,167,10,5.99,2,22.22,0,0.0,12.95,USD,,,0,1,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,raspberry instant coffee,45,3,141,3,2.13,1,33.33,1,100.0,8.99,USD,8.99,USD,1,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,chocoate dasrk roast coffee,43,3,180,3,1.67,3,100.0,1,33.33,9.99,USD,8.99,USD,0,2,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,decaf chocolate raspberry ground coffee,41,4,240,7,2.92,2,50.0,1,50.0,8.99,USD,8.99,USD,0,2,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,cherry coffee ground,52,30,888,25,2.82,14,46.67,0,0.0,14.0,USD,,,0,11,1,7,23.33,0,0.0,14.0,USD,,,0,6,0,3,10.0,0,0.0,14.0,USD,,,0,3,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,decaf coffee ground,74,3196,88815,10,0.01,1298,40.61,0,0.0,12.29,USD,,,264,412,134,654,20.46,0,0.0,10.49,USD,,,156,227,66,353,11.05,0,0.0,8.99,USD,,,98,121,22,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,chocolate coffee ground,69,151,4072,12,0.29,64,42.38,0,0.0,10.0,USD,,,8,27,15,24,15.89,0,0.0,9.3,USD,,,4,12,4,13,8.61,0,0.0,9.99,USD,,,3,6,2,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,white mocha raspberry coffee,33,1,60,1,1.67,1,100.0,1,100.0,8.99,USD,8.99,USD,0,1,0,1,100.0,1,100.0,8.99,USD,8.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,chocolate cherry cordial ground coffee,98,8,254,6,2.36,4,50.0,0,0.0,12.34,USD,,,0,2,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,raspberry cream coffee,8,11,225,6,2.67,2,18.18,1,50.0,8.99,USD,8.99,USD,0,0,0,1,9.09,1,100.0,8.99,USD,8.99,USD,0,0,0,1,9.09,1,100.0,8.99,USD,8.99,USD,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,flavored coffee ground,11,1801,43385,31,0.07,736,40.87,2,0.27,9.89,USD,8.99,USD,131,354,143,300,16.66,1,0.33,8.99,USD,8.99,USD,50,155,53,100,5.55,0,0.0,8.99,USD,,,21,55,10,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,cellas chocolate cherry flavored coffee,78,9,221,9,4.07,4,44.44,0,0.0,11.95,USD,,,0,3,1,2,22.22,0,0.0,11.95,USD,,,0,1,1,2,22.22,0,0.0,11.95,USD,,,0,1,1,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,decaf raspberry chocolate coffee,39,43,1057,15,1.42,12,27.91,1,8.33,14.45,USD,8.99,USD,1,6,5,3,6.98,0,0.0,14.45,USD,,,1,1,1,2,4.65,0,0.0,14.45,USD,,,1,1,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,orange chocolate coffee,56,39,1066,20,1.88,23,58.97,0,0.0,13.99,USD,,,0,6,4,8,20.51,0,0.0,13.99,USD,,,0,2,1,6,15.38,0,0.0,14.99,USD,,,0,2,1,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,coffeeberry,71,25,621,11,1.77,8,32.0,0,0.0,27.4,USD,,,1,3,3,3,12.0,0,0.0,29.99,USD,,,0,1,1,2,8.0,0,0.0,27.4,USD,,,0,0,1,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,cherry ground coffee,67,16,389,12,3.08,11,68.75,0,0.0,11.99,USD,,,0,9,1,9,56.25,0,0.0,11.99,USD,,,0,7,1,4,25.0,0,0.0,11.99,USD,,,0,3,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,chocolate cherry flavored ground coffee,19,2,40,2,5.0,2,100.0,1,50.0,8.99,USD,8.99,USD,0,0,2,1,50.0,1,100.0,8.99,USD,8.99,USD,0,0,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,chocolate raspberry cold brew,99,4,80,6,7.5,1,25.0,0,0.0,14.0,USD,,,0,1,0,1,25.0,0,0.0,14.0,USD,,,0,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,rasputin coffee,51,1,20,1,5.0,1,100.0,1,100.0,8.99,USD,8.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,decaf chocolate raspberry coffee,38,36,819,16,1.95,20,55.56,1,5.0,15.84,USD,8.99,USD,1,10,4,8,22.22,0,0.0,14.45,USD,,,1,4,2,4,11.11,0,0.0,7.2,USD,,,0,3,1,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,eoc coffee flavors,94,8,224,7,3.13,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,chocolate orange flavored coffee,85,10,202,8,3.96,3,30.0,0,0.0,13.45,USD,,,0,1,0,1,10.0,0,0.0,13.45,USD,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,raspberry flavor coffee,90,33,787,8,1.02,1,3.03,0,0.0,17.0,USD,,,1,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,ground coffee chocolate raspberry,5,19,359,14,3.9,5,26.32,2,40.0,8.99,USD,8.99,USD,1,1,2,2,10.53,2,100.0,8.99,USD,8.99,USD,1,1,0,1,5.26,1,100.0,8.99,USD,8.99,USD,0,1,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,raspberry coffee powder creamer,49,2,52,2,3.85,2,100.0,1,50.0,4.98,USD,8.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,raspberry coffee,2,378,9490,292,3.08,162,42.86,16,9.88,35.0,USD,8.99,USD,18,37,26,60,15.87,12,20.0,13.99,USD,8.99,USD,9,16,14,33,8.73,5,15.15,14.0,USD,8.99,USD,3,13,5,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,rasberry coffee,77,10,231,10,4.33,4,40.0,0,0.0,16.92,USD,,,1,0,0,4,40.0,0,0.0,16.92,USD,,,1,0,0,1,10.0,0,0.0,16.92,USD,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,baileys coffee,34,327,8189,107,1.31,123,37.61,1,0.81,13.49,USD,8.99,USD,7,41,39,53,16.21,0,0.0,12.99,USD,,,4,22,16,20,6.12,0,0.0,13.49,USD,,,2,9,3,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,decaf raspberry chocolate ground coffee,88,5,100,8,8.0,3,60.0,0,0.0,15.99,USD,,,0,0,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,flavor ground coffee,21,62,1637,2,0.12,30,48.39,1,3.33,8.99,USD,8.99,USD,4,14,8,20,32.26,1,5.0,8.46,USD,8.99,USD,2,7,8,4,6.45,0,0.0,6.64,USD,,,1,2,1,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,raspberry coffee grounds,6,3,60,4,6.67,2,66.67,2,100.0,8.99,USD,8.99,USD,0,2,0,1,33.33,1,100.0,8.99,USD,8.99,USD,0,1,0,1,33.33,1,100.0,8.99,USD,8.99,USD,0,1,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,chocolate raspberry coffe,44,3,99,3,3.03,2,66.67,1,50.0,8.99,USD,8.99,USD,0,2,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,naturally flavored chocolate strawberry coffee,23,2,120,2,1.67,1,50.0,1,100.0,8.99,USD,8.99,USD,0,1,0,1,50.0,1,100.0,8.99,USD,8.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,dunkin chocolate covered strawberry coffee,36,38,814,22,2.7,11,28.95,1,9.09,12.99,USD,8.99,USD,0,4,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,decaf ground coffee,59,1576,45947,18,0.04,656,41.62,0,0.0,12.49,USD,,,167,245,59,288,18.27,0,0.0,11.79,USD,,,96,113,17,165,10.47,0,0.0,10.95,USD,,,60,70,5,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,bagged coffee ground flavored,13,21,491,3,0.61,10,47.62,2,20.0,14.0,USD,8.99,USD,0,5,3,4,19.05,1,25.0,8.99,USD,8.99,USD,0,1,2,1,4.76,0,0.0,13.3,USD,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,gloria jean's® raspberry chocolate lava coffee,89,8,480,8,1.67,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,utica coffee dark chocolate raspberry,42,5,94,6,6.38,2,40.0,1,50.0,8.99,USD,8.99,USD,0,0,2,1,20.0,0,0.0,14.79,USD,,,0,0,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,godiva coffee chocolate truffle,81,35,886,9,1.02,7,20.0,0,0.0,15.95,USD,,,0,1,3,2,5.71,0,0.0,26.98,USD,,,0,0,2,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,fredericks coffee,60,35,985,17,1.73,11,31.43,0,0.0,44.88,USD,,,0,5,0,1,2.86,0,0.0,47.88,USD,,,0,0,0,1,2.86,0,0.0,47.88,USD,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,chocolate orange coffee,54,44,1136,20,1.76,26,59.09,0,0.0,13.99,USD,,,0,5,3,4,9.09,0,0.0,13.99,USD,,,0,1,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,ground coffee chocolate raspberry flavor,50,1,33,1,3.03,1,100.0,1,100.0,8.99,USD,8.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,raspberry chocolate,65,899,21781,13,0.06,373,41.49,0,0.0,8.63,USD,,,32,102,52,207,23.03,0,0.0,7.29,USD,,,20,55,26,56,6.23,0,0.0,4.49,USD,,,1,19,7,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,coffee cherry chocolate,26,3,60,1,1.67,6,200.0,1,16.67,12.24,USD,8.99,USD,0,2,3,6,200.0,1,16.67,12.24,USD,8.99,USD,0,2,3,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0DSTF94X7,2025-03-09,2025-03-15,chocolate rasberry coffee,14,10,286,14,4.9,7,70.0,1,14.29,14.99,USD,8.99,USD,1,2,1,4,40.0,1,25.0,10.99,USD,8.99,USD,1,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0C37TCV54,2025-03-09,2025-03-15,coffee blueberry,17,77,2275,56,2.46,25,32.47,1,4.0,19.92,USD,8.99,USD,3,12,5,12,15.58,1,8.33,19.94,USD,8.99,USD,2,5,3,4,5.19,0,0.0,19.94,USD,,,1,2,1,
PERFECT_SAMPLERS_SELLER,B0C37TCV54,2025-03-09,2025-03-15,blueberry coffee blueberry flavored ground coffee,11,2,40,2,5.0,2,100.0,1,50.0,8.99,USD,8.99,USD,0,1,0,2,100.0,1,50.0,8.99,USD,8.99,USD,0,1,0,1,50.0,1,100.0,8.99,USD,8.99,USD,0,1,0,
PERFECT_SAMPLERS_SELLER,B0C37TCV54,2025-03-09,2025-03-15,decaf blueberry coffee,5,60,1424,52,3.65,28,46.67,1,3.57,14.95,USD,8.99,USD,2,11,7,15,25.0,1,6.67,14.95,USD,8.99,USD,2,6,3,5,8.33,1,20.0,8.99,USD,8.99,USD,1,3,1,
PERFECT_SAMPLERS_SELLER,B0C37TCV54,2025-03-09,2025-03-15,eoc coffee,41,59,1620,42,2.59,31,52.54,1,3.23,14.54,USD,8.99,USD,3,15,6,4,6.78,0,0.0,6.98,USD,,,2,2,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0C37TCV54,2025-03-09,2025-03-15,crazy cups decaf ground coffee blueberry,10,3,60,3,5.0,2,66.67,1,50.0,8.99,USD,8.99,USD,2,0,0,1,33.33,1,100.0,8.99,USD,8.99,USD,1,0,0,1,33.33,1,100.0,8.99,USD,8.99,USD,1,0,0,
PERFECT_SAMPLERS_SELLER,B0C37TCV54,2025-03-09,2025-03-15,dunkin blueberry coffee,58,49,1222,38,3.11,11,22.45,0,0.0,36.99,USD,,,0,4,3,3,6.12,0,0.0,8.29,USD,,,0,2,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B0C37TCV54,2025-03-09,2025-03-15,best blueberry coffee gluten free,53,2,52,2,3.85,1,50.0,1,100.0,8.99,USD,8.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,grocery,8,19348,494493,46,0.01,4628,23.92,0,0.0,10.98,USD,,,1260,1635,500,1283,6.63,0,0.0,5.98,USD,,,295,346,158,359,1.86,0,0.0,4.5,USD,,,100,83,32,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,iced coffee,10,17937,447920,3,0.0,6118,34.11,1,0.02,6.99,USD,13.2,USD,534,867,321,3638,20.28,0,0.0,6.79,USD,,,179,281,98,1832,10.21,0,0.0,6.79,USD,,,82,115,24,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,decaf hazelnut coffee,14,269,7403,38,0.51,111,41.26,0,0.0,16.29,USD,,,21,40,18,53,19.7,0,0.0,16.29,USD,,,13,20,9,25,9.29,0,0.0,16.29,USD,,,4,13,5,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,"flavored decaf ground coffee, hazelnut coffee flavored ground coffee, decaffe...history",15,1,60,1,1.67,1,100.0,1,100.0,22.99,USD,22.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,groceries,9,58598,1326581,44,0.0,11987,20.46,0,0.0,7.48,USD,,,2735,3976,1847,7354,12.55,0,0.0,6.47,USD,,,1855,2440,1065,2137,3.65,0,0.0,5.98,USD,,,601,680,245,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,crazy cups decaf chocolate hazelnut flavored ground coffee,13,1,60,1,1.67,1,100.0,1,100.0,22.99,USD,22.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,decaf coffee hazelnut,5,41,1155,16,1.39,17,41.46,2,11.76,8.99,USD,22.99,USD,2,4,4,10,24.39,0,0.0,8.99,USD,,,2,2,2,7,17.07,0,0.0,13.99,USD,,,2,0,2,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,decaf coarse hazelnut coffee,4,1,26,1,3.85,1,100.0,1,100.0,22.99,USD,22.99,USD,0,0,1,1,100.0,1,100.0,22.99,USD,22.99,USD,0,0,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,chocolate hazelnut ground decaf,11,2,40,2,5.0,2,100.0,1,50.0,8.75,USD,22.99,USD,0,1,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,organic decaf hazelnut coffee,6,44,1202,35,2.91,22,50.0,1,4.55,23.99,USD,22.99,USD,1,13,5,3,6.82,0,0.0,23.95,USD,,,0,2,1,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,hazelnut flavor non-caffinated hot beverage,16,1,15,1,6.67,1,100.0,1,100.0,22.99,USD,22.99,USD,0,0,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,decaf hazelnut,2,49,1587,8,0.5,18,36.73,1,5.56,16.29,USD,22.99,USD,3,8,3,11,22.45,1,9.09,16.29,USD,22.99,USD,0,6,3,5,10.2,0,0.0,16.29,USD,,,0,3,2,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,new england decaf hazelnut,12,2,80,2,2.5,3,150.0,1,33.33,22.02,USD,22.99,USD,0,0,1,1,50.0,0,0.0,16.29,USD,,,0,0,0,1,50.0,0,0.0,16.29,USD,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,coffee,7,238606,6572456,67,0.0,60657,25.42,0,0.0,13.99,USD,,,13656,18309,6025,33930,14.22,0,0.0,12.98,USD,,,8095,9677,2972,19909,8.34,0,0.0,13.49,USD,,,5226,5920,1520,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,decaf chocolate hazelnut ground coffee,3,3,60,3,5.0,3,100.0,1,33.33,13.83,USD,22.99,USD,0,3,0,1,33.33,1,100.0,22.99,USD,22.99,USD,0,1,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B07HQB4WNX,2025-03-09,2025-03-15,decaf ground coffee flavored chocolate hazelnut,1,1,21,1,4.76,1,100.0,1,100.0,22.99,USD,22.99,USD,0,1,0,1,100.0,1,100.0,22.99,USD,22.99,USD,0,1,0,1,100.0,1,100.0,22.99,USD,22.99,USD,0,1,0,
PERFECT_SAMPLERS_SELLER,B0C3LZDH68,2025-03-09,2025-03-15,flavored decaf coffee beans,2,68,1477,48,3.25,26,38.24,1,3.85,17.99,USD,23.49,USD,2,10,6,8,11.76,0,0.0,13.99,USD,,,1,1,3,2,2.94,0,0.0,7.03,USD,,,0,1,1,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,organic swiss water ￼decaf keurig coffee￼,50,6,120,6,5.0,5,83.33,1,20.0,15.95,USD,24.99,USD,0,4,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,organic decaf k cups,9,56,1407,27,1.92,37,66.07,1,2.7,21.99,USD,28.99,USD,12,8,6,15,26.79,1,6.67,14.19,USD,28.99,USD,3,6,2,9,16.07,1,11.11,21.99,USD,28.99,USD,3,3,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,decaf kcups swiss,56,4,80,3,3.75,4,100.0,1,25.0,15.6,USD,24.99,USD,0,1,1,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,decaf keurig coffee pods,33,440,12054,48,0.4,225,51.14,1,0.44,22.79,USD,28.99,USD,60,105,35,118,26.82,0,0.0,21.17,USD,,,38,51,19,76,17.27,0,0.0,21.99,USD,,,26,30,12,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,decaf pods swiss water process,44,24,985,10,1.02,14,58.33,1,7.14,18.99,USD,28.99,USD,4,5,0,4,16.67,0,0.0,14.19,USD,,,1,2,0,2,8.33,0,0.0,9.99,USD,,,0,1,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,decaf coffee k cups swiss water processed prganic,54,2,40,4,10.0,2,100.0,1,50.0,21.0,USD,28.99,USD,0,0,0,1,50.0,0,0.0,21.0,USD,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,organic compostable k cups,52,44,1246,5,0.4,29,65.91,1,3.45,39.99,USD,28.99,USD,9,14,1,3,6.82,0,0.0,39.99,USD,,,1,0,0,1,2.27,0,0.0,39.99,USD,,,1,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,swiss water decaf coffee brands,41,164,4972,50,1.01,41,25.0,0,0.0,21.99,USD,,,7,21,9,10,6.1,0,0.0,21.99,USD,,,1,4,3,3,1.83,0,0.0,9.99,USD,,,1,1,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,decaf coffee k cups,1,27352,734231,501,0.07,12014,43.92,10,0.08,22.9,USD,28.99,USD,3345,5229,1715,6733,24.62,5,0.07,21.99,USD,28.99,USD,2002,2893,932,4069,14.88,4,0.1,22.9,USD,28.99,USD,1312,1799,506,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,eko cups coffee pods decaf french roast,62,1,21,1,4.76,1,100.0,1,100.0,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,organic swiss water decaf coffee pods,39,19,541,16,2.96,15,78.95,1,6.67,21.99,USD,24.99,USD,8,2,1,4,21.05,0,0.0,15.61,USD,,,1,1,0,2,10.53,0,0.0,15.61,USD,,,1,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,french roast k cup decaf swiss water,63,1,22,1,4.55,1,100.0,1,100.0,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,0,0.0,0,,,,,,0,0,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,decaf dark roast coffee pods,38,79,1992,16,0.8,55,69.62,1,1.82,27.99,USD,27.99,USD,8,16,13,19,24.05,0,0.0,21.32,USD,,,2,5,1,11,13.92,0,0.0,21.0,USD,,,0,4,0,
PERFECT_SAMPLERS_SELLER,B08R5TS912,2025-03-09,2025-03-15,decaf k cups for keurig organic,10,6,126,3,2.38,6,100.0,1,16.67,21.99,USD,28.99,USD,0,3,0,2,33.33,1,50.0,28.99,USD,28.99,USD,0,0,0,1,16.67,1,100.0,28.99,USD,28.99,USD,0,0,0,
